base,esquema,tipo,nombre,base_destino_postgresql,esquema_destino,sin_destino,sistemas_uso
sysmaster,informix,SP,getcurtime,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_beginscan,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_check,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_close,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_cost,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_create,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_delete,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_drop,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_endscan,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_getnext,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_insert,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_open,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_redo,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_rescan,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_undo,padron_licencias,comun,NO,
sysmaster,informix,SP,gist_update,padron_licencias,comun,NO,
sysmaster,informix,SP,greaterthan,padron_licencias,comun,NO,
sysmaster,informix,SP,greaterthanorequal,padron_licencias,comun,NO,
sysmaster,informix,SP,idsxmlparse,padron_licencias,comun,NO,
sysmaster,informix,SP,idsxmlparse,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_allow_newline,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_bit_leftshift,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_bit_leftshift,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_bit_rightshift,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_bit_rightshift,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_collection_create,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_collection_drop,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_collection_index_create,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_collection_index_drop,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_explain,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_file_checksum,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_file_to_file,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_get_erstate,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_get_hostaddr,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_get_service,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_connect,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_connect,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_connect,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_connect,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_copy,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_copy,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_copy,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_disconnect,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_execute,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_execute,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_executecmd,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_function,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_function,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_procedure,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_procedure,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_purge,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_purge,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_purge,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_purge,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_purge,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_purge,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_purge,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_redo,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_redo,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_redo,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_redo,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_redo,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_redo,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_redo,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_release,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_grid_remove,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_gridquery_skipped_node_count,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_gridquery_skipped_nodes,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_invalid_module,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_alter,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_close,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_col_sbinfo,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_create,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_filename,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_from_file,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_lock,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_open,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_release,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_seek,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_stat,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_tell,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_to_file,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_truncate,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_lo_unlock,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_load_internal,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_load_module,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_make_res,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_make_res,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_make_unres,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_make_unres,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_match_external,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_new_external,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_node_id,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_node_name,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_param_ids,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_param_types,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_replace_module,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_replace_module,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_ret_ids,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_ret_types,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_set_erstate,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_set_erstate,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_sha_settrace,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_shard_delete,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_trigger_action,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_trigger_cols,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_unload_module,padron_licencias,comun,NO,
sysmaster,informix,SP,ifx_update_extern,padron_licencias,comun,NO,
sysmaster,informix,SP,ikeyextractcolno,padron_licencias,comun,NO,
sysmaster,informix,SP,indexkeyarray_out,padron_licencias,comun,NO,
sysmaster,informix,SP,indexkeyarray_out,padron_licencias,comun,NO,
sysmaster,informix,SP,indexkeyarray_send,padron_licencias,comun,NO,
sysmaster,informix,SP,indexkeyarray_send,padron_licencias,comun,NO,
sysmaster,informix,SP,init_aggrelem,padron_licencias,comun,NO,
sysmaster,informix,SP,init_aggrelemc,padron_licencias,comun,NO,
sysmaster,informix,SP,init_aggrschema,padron_licencias,comun,NO,
sysmaster,informix,SP,init_aggrschemac,padron_licencias,comun,NO,
sysmaster,informix,SP,init_aggrxml,padron_licencias,comun,NO,
sysmaster,informix,SP,init_aggrxmlc,padron_licencias,comun,NO,
sysmaster,informix,SP,is_pattern_arg,padron_licencias,comun,NO,
sysmaster,informix,SP,iter_aggrelem,padron_licencias,comun,NO,
sysmaster,informix,SP,iter_aggrelemc,padron_licencias,comun,NO,
sysmaster,informix,SP,iter_aggrschema,padron_licencias,comun,NO,
sysmaster,informix,SP,iter_aggrschemac,padron_licencias,comun,NO,
sysmaster,informix,SP,iter_aggrxml,padron_licencias,comun,NO,
sysmaster,informix,SP,iter_aggrxmlc,padron_licencias,comun,NO,
sysmaster,informix,SP,javaclass,padron_licencias,comun,NO,
sysmaster,informix,SP,json_export_bin,padron_licencias,comun,NO,
sysmaster,informix,SP,json_export_txt,padron_licencias,comun,NO,
sysmaster,informix,SP,json_import_bin,padron_licencias,comun,NO,
sysmaster,informix,SP,json_import_txt,padron_licencias,comun,NO,
sysmaster,informix,SP,json_in,padron_licencias,comun,NO,
sysmaster,informix,SP,json_out,padron_licencias,comun,NO,
sysmaster,informix,SP,json_recv,padron_licencias,comun,NO,
sysmaster,informix,SP,json_send,padron_licencias,comun,NO,
sysmaster,informix,SP,json_to_bson,padron_licencias,comun,NO,
sysmaster,informix,SP,jsonoutput,padron_licencias,comun,NO,
sysmaster,informix,SP,jvpcontrol,padron_licencias,comun,NO,
sysmaster,informix,SP,l2date,padron_licencias,comun,NO,
sysmaster,informix,SP,lessthan,padron_licencias,comun,NO,
sysmaster,informix,SP,lessthanorequal,padron_licencias,comun,NO,
sysmaster,informix,SP,llvc_export_bin,padron_licencias,comun,NO,
sysmaster,informix,SP,llvc_export_txt,padron_licencias,comun,NO,
sysmaster,informix,SP,llvc_import_bin,padron_licencias,comun,NO,
sysmaster,informix,SP,llvc_import_txt,padron_licencias,comun,NO,
sysmaster,informix,SP,llvc_in,padron_licencias,comun,NO,
sysmaster,informix,SP,llvc_out,padron_licencias,comun,NO,
sysmaster,informix,SP,llvc_recv,padron_licencias,comun,NO,
sysmaster,informix,SP,llvc_send,padron_licencias,comun,NO,
sysmaster,informix,SP,locopy,padron_licencias,comun,NO,
sysmaster,informix,SP,locopy,padron_licencias,comun,NO,
sysmaster,informix,SP,locopy,padron_licencias,comun,NO,
sysmaster,informix,SP,locopy,padron_licencias,comun,NO,
sysmaster,informix,SP,locopy_blobpre1170,padron_licencias,comun,NO,
sysmaster,informix,SP,locopy_clobpre1170,padron_licencias,comun,NO,
sysmaster,informix,SP,lohandles,padron_licencias,comun,NO,
sysmaster,informix,SP,lohandles,padron_licencias,comun,NO,
sysmaster,informix,SP,lolist_in,padron_licencias,comun,NO,
sysmaster,informix,SP,lolist_out,padron_licencias,comun,NO,
sysmaster,informix,SP,lolist_recv,padron_licencias,comun,NO,
sysmaster,informix,SP,lolist_send,padron_licencias,comun,NO,
sysmaster,informix,SP,lotofile,padron_licencias,comun,NO,
sysmaster,informix,SP,lotofile,padron_licencias,comun,NO,
sysmaster,informix,SP,metadata_1,padron_licencias,comun,NO,
sysmaster,informix,SP,metadata_2,padron_licencias,comun,NO,
sysmaster,informix,SP,mi_cast_datum,padron_licencias,comun,NO,
sysmaster,informix,SP,mi_cast_datum,padron_licencias,comun,NO,
sysmaster,informix,SP,mi_cast_datum,padron_licencias,comun,NO,
sysmaster,informix,SP,mi_cast_datum,padron_licencias,comun,NO,
sysmaster,informix,SP,mi_get_typedesc,padron_licencias,comun,NO,
sysmaster,informix,SP,mi_get_typedesc,padron_licencias,comun,NO,
sysmaster,informix,SP,notequal,padron_licencias,comun,NO,
sysmaster,informix,SP,notequal,padron_licencias,comun,NO,
sysmaster,informix,SP,partaddr,padron_licencias,comun,NO,
sysmaster,informix,SP,partdbsnum,padron_licencias,comun,NO,
sysmaster,informix,SP,partpagenum,padron_licencias,comun,NO,
sysmaster,informix,SP,physaddr,padron_licencias,comun,NO,
sysmaster,informix,SP,physchunk,padron_licencias,comun,NO,
sysmaster,informix,SP,physpage,padron_licencias,comun,NO,
sysmaster,informix,SP,predial_cancelar_descuentos_axo,padron_licencias,comun,NO,
sysmaster,informix,SP,push_combine,padron_licencias,comun,NO,
sysmaster,informix,SP,push_final,padron_licencias,comun,NO,
sysmaster,informix,SP,push_init,padron_licencias,comun,NO,
sysmaster,informix,SP,push_iter,padron_licencias,comun,NO,
sysmaster,informix,SP,push2_combine,padron_licencias,comun,NO,
sysmaster,informix,SP,push2_final,padron_licencias,comun,NO,
sysmaster,informix,SP,push2_init,padron_licencias,comun,NO,
sysmaster,informix,SP,push2_iter,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_beginscan,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_close,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_create,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_delete,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_drop,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_endscan,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_getnext,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_insert,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_open,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_rescan,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_scancost,padron_licencias,comun,NO,
sysmaster,informix,SP,rci_update,padron_licencias,comun,NO,
sysmaster,informix,SP,recv_spec,padron_licencias,comun,NO,
sysmaster,informix,SP,recv_stat,padron_licencias,comun,NO,
sysmaster,informix,SP,reload_module,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_abort,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_beginscan,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_check,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_close,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_commit,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_convert,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_cost,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_create,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_delete,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_drop,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_endscan,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_getnext,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_insert,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_open,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_redo,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_rescan,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_revert,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_stat,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_tracefile_set,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_tracelevel_set,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_undo,padron_licencias,comun,NO,
sysmaster,informix,SP,rlt_update,padron_licencias,comun,NO,
sysmaster,informix,SP,rowcast,padron_licencias,comun,NO,
sysmaster,informix,SP,rowexport,padron_licencias,comun,NO,
sysmaster,informix,SP,rowimport,padron_licencias,comun,NO,
sysmaster,informix,SP,rowinput,padron_licencias,comun,NO,
sysmaster,informix,SP,rowoutput,padron_licencias,comun,NO,
sysmaster,informix,SP,rowrecv,padron_licencias,comun,NO,
sysmaster,informix,SP,rowsend,padron_licencias,comun,NO,
sysmaster,informix,SP,rtn_param_out,padron_licencias,comun,NO,
sysmaster,informix,SP,rtnparamtypes_send,padron_licencias,comun,NO,
sysmaster,informix,SP,rtreerootbb,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_auto_increment,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_bufflen,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_case_sensitive,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_charlen,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_coltypename,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_datetype,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_db2ids,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_funccol_type,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_ids2db2,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_isautoincr,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_isnullable,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_keywords,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_nullable,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_numprecradix,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_numscale,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_precision,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_searchable,padron_licencias,comun,NO,
sysmaster,informix,SP,schema_unsigned_attribute,padron_licencias,comun,NO,
sysmaster,informix,SP,seclabel_by_comp,padron_licencias,comun,NO,
sysmaster,informix,SP,seclabel_by_name,padron_licencias,comun,NO,
sysmaster,informix,SP,seclabel_to_char,padron_licencias,comun,NO,
sysmaster,informix,SP,seclabelinput,padron_licencias,comun,NO,
sysmaster,informix,SP,seclabeloutput,padron_licencias,comun,NO,
sysmaster,informix,SP,send,padron_licencias,comun,NO,
sysmaster,informix,SP,send,padron_licencias,comun,NO,
sysmaster,informix,SP,send,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_beginscan,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_close,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_create,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_delete,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_getbyid,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_getnext,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_insert,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_open,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_rescan,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_scancost,padron_licencias,comun,NO,
sysmaster,informix,SP,sha_update,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_beginscan,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_close,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_create,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_delete,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_drop,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_endscan,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_getnext,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_insert,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_open,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_rescan,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_scancost,padron_licencias,comun,NO,
sysmaster,informix,SP,shash_update,padron_licencias,comun,NO,
sysmaster,informix,SP,sourcetype_colnum,padron_licencias,comun,NO,
sysmaster,informix,SP,sp_kill_lock,padron_licencias,comun,NO,
sysmaster,informix,SP,start_onpload,padron_licencias,comun,NO,
sysmaster,informix,SP,statout,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamread,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,streamwrite,padron_licencias,comun,NO,
sysmaster,informix,SP,string_to_utf8,padron_licencias,comun,NO,
sysmaster,informix,SP,sysbldprepare,padron_licencias,comun,NO,
sysmaster,informix,SP,sysfdist,padron_licencias,comun,NO,
sysmaster,informix,SP,syspurge,padron_licencias,comun,NO,
sysmaster,informix,SP,systdist,padron_licencias,comun,NO,
sysmaster,informix,SP,systdistold,padron_licencias,comun,NO,
sysmaster,informix,SP,texttoclob,padron_licencias,comun,NO,
sysmaster,informix,SP,texttoclob,padron_licencias,comun,NO,
sysmaster,informix,SP,texttoclob_pre1150,padron_licencias,comun,NO,
sysmaster,informix,SP,trigger_action,padron_licencias,comun,NO,
sysmaster,informix,SP,trigger_cols,padron_licencias,comun,NO,
sysmaster,informix,SP,unloading_module,padron_licencias,comun,NO,
sysmaster,informix,SP,vpclass_to_classid,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransform,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransform,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransform,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransform,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransform,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransformasblob,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransformasblob,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransformasblob,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransformasclob,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransformasclob,padron_licencias,comun,NO,
sysmaster,informix,SP,xsltransformasclob,padron_licencias,comun,NO,
sysmaster,informix,SP,yieldn,padron_licencias,comun,NO,
sysmaster,informix,SP,yieldn,padron_licencias,comun,NO,
sysmaster,informix,TABLA,flags_text,padron_licencias,comun,NO,
sysmaster,informix,TABLA,logmessage,padron_licencias,comun,NO,
sysmaster,informix,TABLA,smi_build_status,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysactptnhdr,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysadtinfo,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysaggregates,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysams,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysaqt,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysaqtjp,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysattrtypes,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysaudit,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysautolocate,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysbaract_log,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysblobs,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysbtcreq,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysbufhdr,padron_licencias,comun,NO,
sysmaster,informix,TABLA,sysbufpool,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscasts,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_ats,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_atsdir,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_ddr,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_nif,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_rcv,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_ris,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_risdir,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_rqm,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_rqmhandle,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_rqmstamp,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdr_state,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrack_buf,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrack_txn,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrcntrlqprog,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrctrl_buf,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrctrl_txn,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrlatency,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrprog,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrq,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrrecv_buf,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrrecv_stats,padron_licencias,comun,NO,
sysmaster,informix,TABLA,syscdrrecv_txn,padron_licencias,comun,NO,
